编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
1230,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,东阳路,,划拨,,0,,2018,2018年12,2018年12月7日,13854,1,13854,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1231,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,张陈路,,划拨,,0,,2018,2018年12,2018年12月7日,31619,1,31619,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1232,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,金城路,,划拨,,0,,2018,2018年12,2018年12月7日,22314,1,22314,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1233,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,东阳路东侧、科太路西侧,,划拨,,0,,2018,2018年12,2018年12月7日,14271,1,14271,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月20日,2021年11月20日
1234,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,长征路西侧、驾培路东侧,,划拨,,0,,2018,2018年12,2018年12月7日,3446,1,3446,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月20日,2021年11月20日
1235,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,丹霞路,,划拨,,0,,2018,2018年12,2018年12月7日,24915,1,24915,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月20日,2021年11月20日
1236,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,江平路至羽惠河（仁慧路）,,划拨,,0,,2018,2018年12,2018年12月7日,18929,0.8,15143.2,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1237,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,园林路,,划拨,,0,,2018,2018年12,2018年12月7日,21459,1,21459,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月20日,2021年11月20日
1238,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,流沟桥至镇海路段、江平路至长征路段（根思路）,,划拨,,0,,2018,2018年12,2018年12月7日,58156,0.8,46524.8,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1239,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,兴虹路,,划拨,,0,,2018,2018年12,2018年12月7日,7327,0.8,5861.6,泰兴市虹桥镇人民政府,,,,,,,,,,,,,,2019年11月28日,2021年11月28日
1240,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,拱极路,,划拨,,0,,2018,2018年12,2018年12月7日,31353,1,31353,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月20日,2021年11月20日
1241,商务金融用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇焦土港北侧,40,挂牌出让,,6435,,2018,2018年12,2018年12月7日,28436,3.5,99526,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1242,商务金融用地,泰州市,泰兴市,泰兴市虹桥园工业开发有限公司,虹桥镇焦土港北侧,40,挂牌出让,,9645,,2018,2018年12,2018年12月7日,42653,3.5,149285.5,泰兴市虹桥园工业开发有限公司,,,,,,,,,,,,,,2020年6月7日,2020年12月7日
1243,工业用地,泰州市,泰兴市,泰兴市宏盛锻件厂,姚王镇镇集体,50,挂牌出让,,22.596,,2018,2018年12,2018年12月7日,538,2,1076,泰兴市宏盛锻件厂,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1244,工业用地,泰州市,泰兴市,泰兴市泰宏混凝土有限公司,姚王镇石桥村石桥6、10组,50,挂牌出让,,398.4372,,2018,2018年12,2018年12月7日,8148,2,16296,泰兴市泰宏混凝土有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1245,工业用地,泰州市,泰兴市,江苏恒减传动设备有限公司,姚王镇封垈村封东6组,50,挂牌出让,,159.7223,,2018,2018年12,2018年12月7日,3253,2,6506,江苏恒减传动设备有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1246,工业用地,泰州市,泰兴市,江苏洋宇生态农业有限公司,新街镇李荡村李荡6组,50,挂牌出让,,209.2608,,2018,2018年12,2018年12月7日,4844,2,9688,江苏洋宇生态农业有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1247,工业用地,泰州市,泰兴市,泰州久屹建设有限公司,姚王镇石桥村石桥7、8组,50,挂牌出让,,170.16,,2018,2018年12,2018年12月7日,4254,2,8508,泰州久屹建设有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1248,工业用地,泰州市,泰兴市,江苏正宏橡塑机械制造有限公司,宣堡镇梅埝村梅西4组,50,挂牌出让,,36.9735,,2018,2018年12,2018年12月7日,785,2,1570,江苏正弘橡塑机械制造有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1249,工业用地,泰州市,泰兴市,泰兴市鸿意玻璃制品有限公司,虹桥镇四仙村北九二组,50,挂牌出让,,32.88,,2018,2018年12,2018年12月7日,822,2,1644,泰兴市鸿意玻璃制品有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1250,工业用地,泰州市,泰兴市,江苏苏欣医疗科技有限公司,张桥镇常巷村常巷7、8组，匡庄5组,50,挂牌出让,,376.5825,,2018,2018年12,2018年12月7日,7173,2,14346,江苏苏欣医疗科技有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1251,工业用地,泰州市,泰兴市,泰兴市佳禾塑料制品有限公司,虹桥镇上元村村集体、元垈组,50,挂牌出让,,70.48,,2018,2018年12,2018年12月7日,1762,2,3524,泰兴市佳禾塑料制品有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1252,工业用地,泰州市,泰兴市,江苏恒发弹簧有限公司,张桥镇镇西村辛垈6组,50,挂牌出让,,201.366,,2018,2018年12,2018年12月7日,4068,2,8136,江苏恒发弹簧有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1253,工业用地,泰州市,泰兴市,江苏三军升降设备有限公司,河失镇三军村村集体,50,挂牌出让,,108.68,,2018,2018年12,2018年12月7日,2717,2,5434,江苏三军升降设备有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1254,工业用地,泰州市,泰兴市,江苏双洁环保机械制造有限公司,张桥镇匡庄村匡庄1、5组,50,挂牌出让,,399.0525,,2018,2018年12,2018年12月7日,7601,2,15202,江苏双洁环保机械制造有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1255,工业用地,泰州市,泰兴市,泰州市杰尔曼消防装备有限公司,宣堡镇梅埝村梅西9组,50,挂牌出让,,214.8274,,2018,2018年12,2018年12月7日,4457,2,8914,泰州市杰尔曼消防装备有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1256,工业用地,泰州市,泰兴市,泰兴市众成新型建筑材料有限公司,宣堡镇梅埝村梅西4组,50,挂牌出让,,136.7327,,2018,2018年12,2018年12月7日,3497,2,6994,泰兴市众成新型建筑材料有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1257,工业用地,泰州市,泰兴市,江苏江大泵业制造有限公司,桥镇桃园村五圩组,50,挂牌出让,,329.6,,2018,2018年12,2018年12月7日,8000,2,16000,江苏江大泵业制造有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1258,工业用地,泰州市,泰兴市,泰兴市鸿意玻璃制品有限公司,虹桥镇四仙村北九二组,50,挂牌出让,,227.56,,2018,2018年12,2018年12月7日,5689,2,11378,泰兴市鸿意玻璃制品有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1259,工业用地,泰州市,泰兴市,泰兴市顺丰玻璃厂,姚王镇十里甸村甸何8组,50,挂牌出让,,64.16,,2018,2018年12,2018年12月7日,1604,2,3208,泰兴市顺丰玻璃厂,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1260,工业用地,泰州市,泰兴市,泰兴市安之泰混凝土有限公司,河失镇同心村石堡3组,50,挂牌出让,,170.9388,,2018,2018年12,2018年12月7日,3708,2,7416,泰兴市安之泰混凝土有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1261,工业用地,泰州市,泰兴市,泰兴市安之泰混凝土有限公司,河失镇同心村石堡1、2组,50,挂牌出让,,400.4611,,2018,2018年12,2018年12月7日,9937,2,19874,泰兴市安之泰混凝土有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1262,工业用地,泰州市,泰兴市,泰兴市南洋水泥制品有限公司,河失镇洋碾村南洋1、4、6组,50,挂牌出让,,893.8655,,2018,2018年12,2018年12月7日,18205,2,36410,泰兴市南洋水泥制品有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1263,工业用地,泰州市,泰兴市,江苏其美纺织材料有限公司,虹桥镇四仙村丰水、小圩、中九二、北九二组,50,挂牌出让,,852.48,,2018,2018年12,2018年12月7日,21312,2,42624,江苏其美纺织材料有限公司,,,,,,,,,,,,,,2020年6月7日,2021年12月7日
1264,其他普通商品住房用地,泰州市,泰兴市,泰兴市新源农产品加工投资发展有限公司,农产品加工园区粮油东侧、纵四路西侧,70,挂牌出让,,825,,2018,2018年12,2018年12月7日,19052,1.7,32388.4,泰兴市新源农产品加工投资发展有限公司,,,,,,,,,,,,,,2020年6月7日,2022年12月7日
1265,经济适用住房用地,泰州市,兴化市,北樊安置房,张庄路西、将军庙路南,,划拨,,0,,2018,2018年12,2018年12月6日,52160,2.96,154393.6,兴化市投资建设有限公司,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1266,公共设施用地,泰州市,兴化市,泰州沙沟110千伏输变电工程,沙沟镇时堡村,,划拨,,0,,2018,2018年12,2018年12月6日,3600,1,3600,国网江苏省电力有限公司兴化市供电分公司,,,,,,,,,,,,,,2019年11月22日,2020年11月22日
1267,科教用地,泰州市,兴化市,张郭镇中心幼儿园新建工程项目,张郭镇唐刘村兴唐路西侧,,划拨,,0,,2018,2018年12,2018年12月6日,9732.2,0.43,4184.846,兴化市张郭镇人民政府,,,,,,,,,,,,,,2019年11月22日,2020年11月22日
1268,工业用地,泰州市,姜堰市,江苏罗科雷森建筑材料科技有限公司,俞垛镇何野村,50,挂牌出让,,680,,2018,2018年12,2018年12月6日,30222,1.2,36266.4,江苏罗科雷森建筑材料科技有限公司,,,,,,,,,,,,,,2018年12月7日,2019年12月6日
1269,工业用地,泰州市,姜堰市,泰州市高鑫源建设发展有限公司,白米镇新华村,50,挂牌出让,,2274.5,,2018,2018年12,2018年12月6日,84241,2,168482,泰州市高鑫源建设发展有限公司,,,,,,,,,,,,,,2018年12月7日,2020年12月6日
1270,工业用地,泰州市,姜堰市,泰州市高鑫源建设发展有限公司,白米镇新华村,50,挂牌出让,,900,,2018,2018年12,2018年12月6日,33333,1.2,39999.6,泰州市高鑫源建设发展有限公司,,,,,,,,,,,,,,2018年12月7日,2019年12月6日
1271,公路用地,泰州市,泰兴市,泰兴市市政公用事业管理处,兴南路,,划拨,,0,,2018,2018年12,2018年12月6日,80852,1,80852,泰兴市市政公用事业管理处,,,,,,,,,,,,,,2019年11月22日,2021年11月22日
1272,工业用地,泰州市,姜堰市,泰州市高鑫源建设发展有限公司,白米镇新华村,50,挂牌出让,,948.8,,2018,2018年12,2018年12月6日,35140,1.2,42168,泰州市高鑫源建设发展有限公司,,,,,,,,,,,,,,2018年12月7日,2020年12月6日
1273,商务金融用地,泰州市,姜堰市,泰州市嘉源投资发展有限公司,姜堰区溱湖大道东侧、马厂路南侧,40,挂牌出让,,80477,,2018,2018年12,2018年12月6日,223245,2.08,464349.6,泰州市嘉源投资发展有限公司,,,,,,,,,,,,,,2019年11月21日,2022年11月21日
1274,其他普通商品住房用地,泰州市,靖江市,住宅（银泰房地产）,沿江高等级公路北侧，滨江壹号小区区间道路,59,协议出让,,992,,2018,2018年12,2018年12月5日,2720.3,1,2720.3,靖江市银泰房地产开发有限公司,,,,,,,,,,,,,,2019年11月4日,2020年11月4日
1275,科教用地,泰州市,兴化市,水文水资源兴化监测中心,兴化市经一路西侧、横泾河北侧,,划拨,,0,,2018,2018年12,2018年12月3日,1344.2,0.29,389.818,江苏省水文水资源勘测局泰州分局,,,,,,,,,,,,,,2019年11月8日,2020年11月8日
1276,其他普通商品住房用地,泰州市,高港区,高港区港口东路17-1号,高港区港口东路17-1号,70,协议出让,,5.4,,2018,2018年12,2018年12月3日,62.9,1,62.9,段仁香,,,,,,,,,,,,,,2018年12月11日,2019年1月10日
1277,公共设施用地,泰州市,兴化市,兴化市农机服务中心,兴化市荡北路南、S231省道西,,划拨,,0,,2018,2018年12,2018年12月3日,9981.6,1,9981.6,兴化市农业机械管理局,,,,,,,,,,,,,,2019年11月8日,2020年11月8日
1278,公园与绿地,泰州市,泰兴市,泰兴市济川街道办事处,泰兴市,,划拨,,0,,2018,2018年12,2018年12月2日,12500,1.2,15000,泰兴市济川街道办事处,,,,,,,,,,,,,,2018年9月25日,2020年9月25日
1279,科教用地,泰州市,靖江市,服务设施用地（滨江新城公司）,江洲路南侧，淮海路西侧,70,挂牌出让,,3250,,2018,2018年11,2018年11月30日,7710,1.2,9252,靖江市滨江新城投资开发有限公司,,,,,,,,,,,,,,2020年11月30日,2022年11月30日
1280,批发零售用地,泰州市,兴化市,兴化新城亿恒房地产开发有限公司,中和路北侧、文林南路西侧,40,挂牌出让,,28151,,2018,2018年11,2018年11月29日,115181,2.6,299470.6,兴化新城亿恒房地产开发有限公司,,,,,,,,,,,,,,2019年6月30日,2022年6月30日
1281,其他普通商品住房用地,泰州市,兴化市,兴化新城亿恒房地产开发有限公司,中和路北侧、文林南路东侧,70,挂牌出让,,20769,,2018,2018年11,2018年11月29日,49425.5,2.2,108736.1,兴化新城亿恒房地产开发有限公司,,,,,,,,,,,,,,2019年6月30日,2022年6月30日
1282,其他普通商品住房用地,泰州市,兴化市,兴化新城亿恒房地产开发有限公司,中和路北侧、文林南路东侧,70,挂牌出让,,23932,,2018,2018年11,2018年11月29日,53074.8,2.6,137994.48,兴化新城亿恒房地产开发有限公司,,,,,,,,,,,,,,2019年6月30日,2022年6月30日
1283,公路用地,泰州市,泰兴市,泰兴市城区工业园区管理委员会,城区工业园区,,划拨,,0,,2018,2018年11,2018年11月29日,9806,0.8,7844.8,泰兴市城区工业园区管理委员会,,,,,,,,,,,,,,2019年11月13日,2021年11月13日
1284,公路用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会,经济开发区沿江大道东侧、鸿庆中路西侧,,划拨,,0,,2018,2018年11,2018年11月29日,9899,0.8,7919.2,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2019年11月21日,2021年11月21日
1285,公路用地,泰州市,泰兴市,泰兴市城区工业园区管理委员会,城区工业园区兴达路,,划拨,,0,,2018,2018年11,2018年11月29日,7414,0.8,5931.2,泰兴市城区工业园区管理委员会,,,,,,,,,,,,,,2019年11月13日,2021年11月13日
1286,公路用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会,滨江镇沿江大道东侧、瑞祥路西侧,,划拨,,0,,2018,2018年11,2018年11月29日,34008,0.8,27206.4,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2019年11月12日,2021年11月12日
1287,公路用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会,经济开发区过船西路南侧,,划拨,,0,,2018,2018年11,2018年11月29日,25044,0.8,20035.2,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2019年11月13日,2021年11月13日
1288,公共设施用地,泰州市,泰兴市,国网江苏省电力有限公司泰州供电分公司,泰兴市河失镇辉煌路东侧,,划拨,,0,,2018,2018年11,2018年11月29日,3235,1,3235,江苏省电力有限公司泰州供电分公司,,,,,,,,,,,,,,2019年11月19日,2021年11月19日
1289,公路用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会,滨江镇如泰运河北侧,,划拨,,0,,2018,2018年11,2018年11月29日,3836,0.8,3068.8,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2019年11月16日,2021年11月16日
1290,公路用地,泰州市,泰兴市,泰兴市城区工业园区管理委员会,城区工业园区管理委员会向荣路,,划拨,,0,,2018,2018年11,2018年11月29日,1830,0.8,1464,泰兴市城区工业园区管理委员会,,,,,,,,,,,,,,2019年11月13日,2021年11月13日
1291,公路用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会,经济开发区运河南路南侧、通江路北侧,,划拨,,0,,2018,2018年11,2018年11月29日,64421,0.8,51536.8,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2019年11月12日,2021年11月12日
1292,公路用地,泰州市,泰兴市,泰兴市城区工业园区管理委员会,兴园路,,划拨,,0,,2018,2018年11,2018年11月29日,26807,1,26807,泰兴市城区工业园区管理委员会,,,,,,,,,,,,,,2019年11月13日,2021年11月13日
1293,公路用地,泰州市,泰兴市,江苏省泰兴经济开发区管理委员会,经济开发区澄江西二路南侧、锦江西路北侧,,划拨,,0,,2018,2018年11,2018年11月29日,14440,0.8,11552,江苏省泰兴经济开发区管理委员会,,,,,,,,,,,,,,2019年11月21日,2021年11月21日
1294,其他普通商品住房用地,泰州市,泰兴市,吕德林,黄桥镇东场村东一塔北新村2幢03室,70,协议出让,,22.53,,2018,2018年11,2018年11月29日,135,3,405,吕德林,,,,,,,,,,,,,,2019年5月15日,2019年5月15日
1295,其他普通商品住房用地,泰州市,泰兴市,周亚民,黄桥镇东场村东一塔北新村2幢04室,70,协议出让,,22.53,,2018,2018年11,2018年11月29日,135,3,405,周亚民,,,,,,,,,,,,,,2019年5月15日,2019年5月15日
1296,公路用地,泰州市,泰兴市,泰兴市交通运输局,355省道泰兴段改扩建工程,,划拨,,0,,2018,2018年11,2018年11月29日,1055543,1,1055543,泰兴市交通运输局,,,,,,,,,,,,,,2019年11月20日,2021年11月20日
1297,工业用地,泰州市,姜堰市,泰州荣鼎弹簧钢线有限公司,开发区南石村,50,挂牌出让,,1320.2,,2018,2018年11,2018年11月29日,44005,1.2,52806,泰州荣鼎弹簧钢线有限公司,,,,,,,,,,,,,,2019年2月28日,2021年2月27日
